stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2468,,Pontenovo,,45.142376,12.070665,,,,,,
2469,,Incr. via Trieste,,45.142540,12.083437,,,,,,
2470,,Villaggio Busonera,,45.142948,12.095818,,,,,,
2471,,Fronte Villa Pisani,,45.407398,12.013106,,,,,,
2472,,Villa Loredan,,45.408039,12.006877,,,,,,
2473,,Localita' Madonna Mora,,45.483978,12.004600,,,,,,
2474,,Localita' Madonna Mora,,45.483822,12.004363,,,,,,
2475,,Incr. via Pioga,,45.480843,12.020783,,,,,,
2476,,Incr. via Pioga,,45.481014,12.020850,,,,,,
2477,,Capitello,,45.486691,12.004578,,,,,,
2478,,Capitello,,45.486805,12.004326,,,,,,
2479,,Centro Caselle,,45.489582,12.005681,,,,,,
2480,,Centro Caselle,,45.489346,12.005265,,,,,,
2481,,Tabina,,45.499641,12.009351,,,,,,
2482,,Tabina,,45.500153,12.009357,,,,,,
2483,,Piarotto Legno,,45.507755,12.017973,,,,,,
2484,,Piarotto Legno,,45.507854,12.018373,,,,,,
2485,,Centro S. M. Sala,,45.504623,12.034861,,,,,,
2486,,Centro S. M. Sala,,45.504681,12.035447,,,,,,
2487,,Incr. Campocroce,,45.500504,12.056856,,,,,,
2488,,Incr. Campocroce,,45.500729,12.056286,,,,,,
2489,,Rist. Cavin,,45.499172,12.064930,,,,,,
2490,,Rist. Cavin,,45.499043,12.064937,,,,,,
2491,,Bowling,,45.497532,12.072824,,,,,,
2492,,Bowling,,45.497822,12.073032,,,,,,
2493,,Bar - Distributore Api,,45.494793,12.088675,,,,,,
2494,,Bar - Pizzeria,,45.494537,12.089120,,,,,,
2495,,Incr. via Modigliani,,45.495480,12.084983,,,,,,
2496,,Incr. via Modigliani,,45.495293,12.085124,,,,,,
2497,,bivio Noale,,45.505981,12.028358,,,,,,
2498,,bivio Noale,,45.505836,12.028375,,,,,,
2499,,Off. Piaggio,,45.492359,12.102227,,,,,,
2500,,Off. Piaggio,,45.492176,12.102992,,,,,,
2501,,Incr. via Perugino,,45.492954,12.097641,,,,,,
2502,,Civico 69,,45.494392,12.101719,,,,,,
2503,,Civico 69,,45.494282,12.101987,,,,,,
2504,,Istituto Ponti,,45.491756,12.106153,,,,,,
2505,,Istituto Ponti,,45.492020,12.105698,,,,,,
2506,,"Mobilificio "" Gatti""",,45.490963,12.112412,,,,,,
2507,,"Mobilificio "" Gatti""",,45.491085,12.112538,,,,,,
2508,,Scuola D. Alighieri,,45.491528,12.109012,,,,,,
2509,,Scuola D. Alighieri,,45.491661,12.109122,,,,,,
2510,,Farmacia,,45.492764,12.115817,,,,,,
2511,,Farmacia,,45.492882,12.116081,,,,,,
2512,,Civico 111,,45.491653,12.118458,,,,,,
2513,,Civico 111,,45.491764,12.118361,,,,,,
2514,,Ospedale Mirano,,45.497978,12.114778,,,,,,
2515,,Ospedale Mirano,,45.497765,12.114843,,,,,,
2516,,Istituto Engim,,45.498405,12.118743,,,,,,
2518,,Pizzeria,,45.497330,12.125446,,,,,,
2519,,Pizzeria,,45.497211,12.125380,,,,,,
2520,,Incr. via Mariutto,,45.496262,12.112086,,,,,,
2522,,Civico 9  (Poligono),,45.498695,12.098681,,,,,,
2523,,Civico 9  (Poligono),,45.498962,12.098821,,,,,,
2524,,Civico 16  (Supermarket),,45.499783,12.095626,,,,,,
2525,,Civico 16  (Supermarket),,45.499981,12.095799,,,,,,
2526,,Civico 60 (v.Osteri),,45.501595,12.086411,,,,,,
625,,Incr.v.Marinai d'Italia,,45.432674,12.137235,,,,,,
626,,Incr.v.Marinai d'Italia,,45.432480,12.137157,,,,,,
1001,,Incr.Corso del Popolo,,45.483509,12.241883,,,,,,
1002,,Incr. via Altobello,,45.482929,12.244573,,,,,,
1003,,Telecom,,45.481697,12.247540,,,,,,
1004,,Poste,,45.480450,12.250155,,,,,,
1005,,Universita',,45.478226,12.254209,,,,,,
1007,,Incr. via Ticozzi,,45.477100,12.250582,,,,,,
1008,,A. C. I.,,45.478771,12.246408,,,,,,
1009,,Imposte Dirette,,45.481686,12.237450,,,,,,
1011,,Incr. via Gozzi,,45.484406,12.240851,,,,,,
1012,,Incr. via Tasso,,45.487572,12.242548,,,,,,
479,,Veneto Strade,,45.515244,12.231544,,,,,,
481,,Veneto Strade,,45.515224,12.231278,,,,,,
482,,C.Comm. Decathlon,,45.517330,12.231672,,,,,,
483,,C.Comm. Decathlon,,45.517769,12.231398,,,,,,
485,,Parcheggio scambiatore,,45.514709,12.283532,,,,,,
487,,Fronte Civico 31,,45.474140,12.159186,,,,,,
488,,Civico 31,,45.474052,12.159686,,,,,,
489,,Fornase,,45.477074,12.160020,,,,,,
490,,Fornase,,45.477356,12.160055,,,,,,
501,,CORSIA A8,,45.438164,12.318434,,,,,,
503,,CORSIA B7,,45.437946,12.318788,,,,,,
505,,VENEZIA PARK,,45.437561,12.319054,,,,,,
506,,CORSIA A1,,45.438183,12.319226,,,,,,
507,,CORSIA A2,,45.438206,12.319139,,,,,,
508,,CORSIA A3,,45.438229,12.319061,,,,,,
509,,CORSIA A4,,45.438251,12.318962,,,,,,
511,,CORSIA A6,,45.438194,12.318851,,,,,,
512,,CORSIA A7,,45.438171,12.318776,,,,,,
514,,CORSIA B1,,45.437824,12.319190,,,,,,
515,,CORSIA B3,,45.437843,12.319099,,,,,,
516,,CORSIA B5,,45.437870,12.319024,,,,,,
517,,CORSIA B8,,45.437885,12.318935,,,,,,
518,,CORSIA B6,,45.437904,12.318847,,,,,,
527,,S.M.Mare-Pennello 2,,45.326313,12.321728,,,,,,
528,,S.M.Mare-Pennello 2,,45.326397,12.322150,,,,,,
540,,Civico 4B,,45.549965,12.076958,,,,,,
544,,Pergola,,45.503120,12.267841,,,,,,
545,,C.Comm.Le Barche,,45.492622,12.243914,,,,,,
546,,Cavarzere Capolinea,,45.132320,12.081796,,,,,,
547,,Capolinea ASL,,45.482048,12.201840,,,,,,
548,,Inc. Selvanese,,45.508511,12.208772,,,,,,
549,,Parcheggio,,45.509361,12.209953,,,,,,
550,,Scuole,,45.511433,12.211310,,,,,,
551,,Scuole,,45.511471,12.211020,,,,,,
552,,Cimitero,,45.203392,12.288547,,,,,,
553,,Incr. Da Verrazzano,,45.202660,12.293414,,,,,,
554,,Fronte PAM,,45.204208,12.294445,,,,,,
558,,Ospedale,,45.552788,12.074696,,,,,,
559,,Ospedale,,45.552532,12.074610,,,,,,
560,,Delle Valli,,45.443962,12.207144,,,,,,
561,,Delle Valli,,45.444084,12.206994,,,,,,
564,,Falloppio (SITA),,45.404430,11.887304,,,,,,
565,,Falloppio (SITA),,45.404526,11.887412,,,,,,
566,,Gozzi,,45.410606,11.882703,,,,,,
567,,Gozzi,,45.411858,11.882476,,,,,,
575,,Ca' Tron,,45.427216,12.091467,,,,,,
576,,Ca' Tron,,45.427147,12.091506,,,,,,
587,,Cavarzere FS,,45.147671,12.084365,,,,,,
588,,Cavarzere FS,,45.147278,12.084515,,,,,,
589,,Centro Polo,,45.515457,12.205244,,,,,,
591,,Ponte delle Porte,,45.437134,12.141598,,,,,,
592,,Ponte delle Porte,,45.437008,12.141612,,,,,,
595,,Incr.v.le Umbria,,45.212421,12.295135,,,,,,
596,,Concordia,,45.473297,12.223780,,,,,,
597,,Sernaglia,,45.484398,12.236181,,,,,,
602,,Civico 6,,45.495628,12.113461,,,,,,
608,,inc. via Morante,,45.550186,12.334412,,,,,,
609,,inc. via Morante,,45.550491,12.333693,,,,,,
611,,Giovannacci,,45.479134,12.229342,,,,,,
612,,Mestre FS - Favretti,,45.482079,12.234669,,,,,,
613,,Mestre FS - Capolinea 15,,45.482021,12.234631,,,,,,
614,,Incr. v.Pepe,,45.491108,12.246254,,,,,,
615,,Telecom,,45.491093,12.239982,,,,,,
616,,Cialdini,,45.493553,12.246008,,,,,,
617,,Scuole,,45.460670,12.219049,,,,,,
620,,C.Comm. Nave de Vero,,45.459454,12.212659,,,,,,
621,,Incr.via Pinton,,45.462040,12.215501,,,,,,
622,,Incr.via del Trifoglio,,45.461861,12.214904,,,,,,
623,,Inc. Castellana,,45.529728,12.187390,,,,,,
2527,,Civico 60 (v.Osteri),,45.501873,12.086367,,,,,,
2528,,Civico 100  (v.Contarini),,45.503754,12.084262,,,,,,
2529,,Civico 100  (v.Contarini),,45.503956,12.084251,,,,,,
2530,,Centro Zianigo,,45.504757,12.077602,,,,,,
2531,,Centro Zianigo,,45.504959,12.077615,,,,,,
2532,,Civico 98,,45.508579,12.078460,,,,,,
2533,,Civico 98,,45.508675,12.078023,,,,,,
2534,,Incr. via Mazzan,,45.511360,12.070290,,,,,,
2535,,Incr. via Mazzan,,45.511669,12.070419,,,,,,
2536,,Incr. 3 Ponti,,45.517723,12.035797,,,,,,
2537,,Incr. 3 Ponti,,45.517986,12.035875,,,,,,
2538,,Civico 60,,45.515423,12.048225,,,,,,
2539,,Civico 60,,45.515705,12.048333,,,,,,
2540,,Centro Veternigo,,45.513943,12.058518,,,,,,
2541,,Centro Veternigo,,45.513535,12.058518,,,,,,
2542,,S. Angelo,,45.521477,12.016947,,,,,,
2543,,S. Angelo,,45.520931,12.018636,,,,,,
2544,,Borgoricco - Capolinea,,45.530842,11.966182,,,,,,
2545,,Borgoricco - Capolinea,,45.530651,11.965970,,,,,,
2546,,Civico 131,,45.528088,11.981272,,,,,,
2547,,S. Eufemia,,45.526363,11.990848,,,,,,
2548,,Osteria Ongarato,,45.523808,12.004184,,,,,,
2549,,Osteria Ongarato,,45.523563,12.003891,,,,,,
2550,,Mira Scuole,,45.438217,12.127119,,,,,,
2551,,bivio Monache,,45.416290,12.081697,,,,,,
2552,,bivio Monache,,45.416744,12.081990,,,,,,
2553,,Incr. via Pellico,,45.403805,12.082974,,,,,,
2554,,Incr. via Pellico,,45.404045,12.083597,,,,,,
2555,,Civico 19,,45.384331,12.040253,,,,,,
2556,,Civico 14,,45.384499,12.040162,,,,,,
2560,,S. Eufemia,,45.525928,11.991548,,,,,,
2561,,Civico 131,,45.527855,11.981172,,,,,,
2562,,Fossa,,45.495159,12.135520,,,,,,
2563,,Fossa,,45.495361,12.135509,,,,,,
2564,,Civico 433\d,,45.496052,12.143678,,,,,,
2565,,Civico 268  (Vip Pelle),,45.496281,12.143666,,,,,,
2566,,Incr. via Rossignago,,45.507732,12.148131,,,,,,
2567,,Incr. via Rossignago,,45.507019,12.147372,,,,,,
2568,,Incr. via Luneo,,45.501373,12.144098,,,,,,
2569,,Incr. via Luneo,,45.501038,12.143566,,,,,,
2570,,Maerne Centro,,45.523335,12.155684,,,,,,
2571,,Maerne Centro,,45.523540,12.155345,,,,,,
2578,,Incr. via Boschette,,45.503948,12.109583,,,,,,
2579,,Incr. via Boschette,,45.504036,12.109157,,,,,,
2580,,Incr. via Luneo,,45.511684,12.113319,,,,,,
2581,,Incr. via Luneo,,45.511654,12.112756,,,,,,
2582,,Ca' Bozza,,45.517246,12.112377,,,,,,
2583,,Ca' Bozza,,45.517242,12.111902,,,,,,
2584,,Bar Boato,,45.521271,12.107141,,,,,,
2585,,Bar Boato,,45.521572,12.107121,,,,,,
2586,,Chiesa Salzano,,45.521309,12.103244,,,,,,
2587,,Chiesa Salzano,,45.521538,12.103206,,,,,,
2588,,Salzano Municipio,,45.521206,12.099051,,,,,,
2589,,Salzano Municipio,,45.521511,12.099097,,,,,,
2591,,Oriago - Capolinea,,45.453960,12.177473,,,,,,
2592,,Oriago Ferrovia,,45.454948,12.173531,,,,,,
2594,,Incr. via Marche,,45.456615,12.170840,,,,,,
2595,,Chiesa Scaltenigo,,45.470909,12.080267,,,,,,
2600,,Depuratore,,45.522751,12.093121,,,,,,
2601,,Depuratore,,45.522438,12.092846,,,,,,
2602,,"Rist."" Belfiore""",,45.525448,12.086735,,,,,,
2603,,"Rist."" Belfiore""",,45.525864,12.087005,,,,,,
2604,,"Tratt. "" Baldi""",,45.532307,12.083330,,,,,,
2605,,"Tratt. "" Baldi""",,45.532085,12.082760,,,,,,
2606,,Civico 143,,45.541080,12.082769,,,,,,
2607,,Civico 143,,45.540890,12.082404,,,,,,
2608,,Incr. via Lancerotto,,45.547325,12.077973,,,,,,
2609,,Noale - Capolinea,,45.552982,12.068040,,,,,,
2611,,Civico 24,,45.549011,12.078455,,,,,,
2612,,Civico 24,,45.549339,12.078527,,,,,,
2613,,Civico 62,,45.548267,12.083298,,,,,,
2614,,Civico 62,,45.548512,12.083138,,,,,,
2615,,Civico 4  (Ferrovia),,45.547485,12.087913,,,,,,
2616,,Civico 4  (Ferrovia),,45.547680,12.088133,,,,,,
2617,,Robegano Chiesa,,45.541210,12.125000,,,,,,
2618,,Robegano Chiesa,,45.541550,12.125336,,,,,,
2619,,Incr. via M. Grappa,,45.543430,12.111552,,,,,,
2620,,Incr. via Volta,,45.543827,12.111234,,,,,,
2621,,Incr. via Puccini,,45.542206,12.119434,,,,,,
2622,,Incr. via Puccini,,45.542538,12.119170,,,,,,
2623,,Deposito C. A. B.,,45.545616,12.100515,,,,,,
2624,,Deposito C. A. B.,,45.545235,12.100742,,,,,,
2625,,Civico 65 (v.Circonv.),,45.531895,12.150700,,,,,,
2626,,Civico 65 (v.Circonv.),,45.532093,12.150688,,,,,,
